"Date","Price","Open","High","Low","Change %"
"07/21/2020","100.49","106.91","106.91","100.49","-5.56%"
"07/20/2020","106.41","108.88","108.88","106.41","-2.27%"
"07/17/2020","108.88","108.88","108.88","108.88","-0.45%"
"07/16/2020","109.37","109.86","109.86","109.37","0.00%"
"07/15/2020","109.37","114.79","114.79","109.37","-4.32%"
"07/14/2020","114.30","114.79","114.79","114.30","-0.43%"
"07/13/2020","114.80","119.72","119.72","114.80","-4.89%"
"07/10/2020","120.70","111.82","120.70","111.82","2.94%"
"07/09/2020","117.25","127.03","127.03","117.25","2.81%"
"07/08/2020","114.05","113.31","114.05","113.31","0.87%"
"07/07/2020","113.07","112.82","113.07","112.82","1.10%"
"07/06/2020","111.84","127.03","127.03","111.84","-4.41%"
"07/03/2020","117.00","112.81","117.00","112.81","0.64%"
"07/02/2020","116.26","120.69","120.69","116.26","-4.08%"
"07/01/2020","121.20","125.13","125.13","121.20","-3.32%"
"06/30/2020","125.36","128.55","128.55","125.36","-2.85%"
"06/29/2020","129.04","125.84","129.04","125.84","2.54%"
"06/26/2020","125.84","125.84","125.84","125.84","0.79%"
"06/25/2020","124.86","118.71","124.86","118.71","5.18%"
"06/24/2020","118.71","112.81","118.71","112.81","6.15%"
"06/23/2020","111.83","111.82","111.83","111.82","-4.00%"
"06/22/2020","116.49","113.30","116.49","113.30","2.16%"
"06/19/2020","114.03","112.80","114.03","112.80","0.22%"
"06/18/2020","113.78","111.82","113.78","111.82","0.43%"
"06/17/2020","113.29","113.54","113.54","113.29","-0.22%"
"06/16/2020","113.54","100.00","113.54","100.00","-8.87%"
"06/15/2020","124.59","127.03","127.03","124.59","-0.19%"
"06/12/2020","124.83","128.02","128.02","124.83","-4.14%"
"06/11/2020","130.22","116.74","130.22","116.74","10.62%"
"06/10/2020","117.72","111.82","117.72","111.82","4.82%"
"06/09/2020","112.31","103.94","112.31","103.94","8.56%"
"06/08/2020","103.45","100.00","103.45","100.00","3.97%"
"06/05/2020","99.50","119.70","128.58","99.50","-12.37%"
"06/04/2020","113.55","119.70","119.70","119.70","-5.14%"
"06/03/2020","119.70","128.58","128.58","119.70","-6.53%"
"06/02/2020","128.06","131.51","131.51","128.06","-3.33%"
"06/01/2020","132.47","134.45","134.45","132.47","-1.84%"
"05/29/2020","134.96","140.35","140.35","134.96","1.48%"
"05/28/2020","132.99","140.35","140.35","132.99","-4.91%"
"05/27/2020","139.86","149.19","149.19","139.86","-5.64%"
"05/26/2020","148.22","158.50","158.50","148.22","-5.76%"
"05/25/2020","157.28","158.50","158.50","157.28","0.01%"
"05/22/2020","157.27","158.98","158.98","157.27","-0.15%"
"05/21/2020","157.51","161.42","161.42","157.51","-1.68%"
"05/20/2020","160.20","166.82","166.82","160.20","-3.69%"
"05/19/2020","166.34","178.92","178.92","166.34","-7.04%"
"05/18/2020","178.93","183.82","183.82","178.93","-3.43%"
"05/15/2020","185.29","176.44","185.29","176.44","3.44%"
"05/14/2020","179.12","170.52","179.12","170.52","4.00%"
"05/13/2020","172.23","169.14","172.23","169.14","1.28%"
"05/12/2020","170.05","169.14","170.05","169.14","0.52%"
"05/11/2020","169.17","171.58","171.58","169.17","-2.11%"
"05/08/2020","172.82","171.58","172.82","171.58","-0.01%"
"05/07/2020","172.84","169.14","172.84","169.14","1.87%"
"05/06/2020","169.67","169.16","169.67","169.16","1.05%"
"05/04/2020","167.90","188.94","188.94","167.90","0.90%"
"05/01/2020","166.41","161.80","166.41","161.80","1.97%"
"04/30/2020","163.19","161.80","163.19","161.80","1.00%"
"04/29/2020","161.57","169.21","169.21","161.57","-1.65%"
"04/28/2020","164.28","169.21","169.21","164.28","-4.32%"
"04/27/2020","171.70","191.34","191.34","171.70","-8.51%"
"04/24/2020","187.68","183.97","187.68","183.97","3.39%"
"04/23/2020","181.53","186.41","186.41","181.53","-5.82%"
"04/22/2020","192.75","188.94","192.75","188.94","-2.60%"
"04/21/2020","197.90","188.94","197.90","188.94","3.85%"
"04/20/2020","190.56","174.17","190.56","174.17","9.42%"
"04/17/2020","174.16","164.31","174.16","164.31","-3.03%"
"04/16/2020","179.60","164.31","179.60","164.31","10.32%"
"04/15/2020","162.80","174.27","174.27","162.80","12.65%"
"04/14/2020","144.52","164.32","164.32","144.52","-0.01%"
"04/13/2020","144.53","144.53","144.53","144.53","0.00%"
"04/10/2020","144.53","149.21","149.21","144.53","0.01%"
"04/09/2020","144.51","164.32","164.32","144.51","-10.72%"
"04/08/2020","161.86","159.34","161.86","159.34","1.54%"
"04/07/2020","159.41","171.70","171.70","159.41","-8.37%"
"04/06/2020","173.98","181.61","181.61","173.98","-4.84%"
"04/03/2020","182.83","174.47","182.83","174.47","4.79%"
"04/02/2020","174.47","149.21","174.47","149.21","-2.63%"
"04/01/2020","179.19","174.27","179.19","174.27","4.31%"
"03/31/2020","171.79","149.21","171.79","149.21","-1.94%"
"03/30/2020","175.19","149.21","175.19","149.21","6.92%"
"03/27/2020","163.85","149.21","163.85","149.21","11.68%"
"03/26/2020","146.71","168.83","168.83","146.71","-3.27%"
"03/25/2020","151.67","168.83","168.83","151.67","-8.81%"
"03/24/2020","166.33","198.10","198.10","166.33","-14.94%"
"03/23/2020","195.55","229.25","229.25","195.55","2.55%"
"03/20/2020","190.69","229.25","229.25","190.69","-11.59%"
"03/19/2020","215.68","264.58","264.58","215.68","-17.70%"
"03/18/2020","262.05","239.64","262.05","239.64","9.20%"
"03/17/2020","239.97","239.62","239.97","239.62","-1.00%"
"03/16/2020","242.40","215.27","242.40","215.27","14.72%"
"03/13/2020","211.30","225.20","225.20","211.30","-5.35%"
"03/12/2020","223.24","180.96","223.24","180.96","26.07%"
"03/11/2020","177.07","178.41","178.41","177.07","2.13%"
"03/10/2020","173.37","173.37","173.37","173.37","33.95%"
"03/06/2020","129.43","114.74","129.43","114.74","15.26%"
"03/05/2020","112.29","100.00","112.29","100.00","11.74%"
"03/04/2020","100.49","98.52","100.49","98.52","-1.21%"
"03/03/2020","101.72","104.92","104.92","101.72","-6.54%"
"03/02/2020","108.84","98.03","108.84","98.03","11.03%"
"02/28/2020","98.03","85.20","98.03","85.20","13.74%"
"02/27/2020","86.19","78.78","86.19","78.78","11.16%"
"02/26/2020","77.54","74.82","77.54","74.82","3.29%"
"02/25/2020","75.07","71.35","75.07","71.35","4.48%"
"02/24/2020","71.85","62.44","71.85","62.44","13.31%"
"02/21/2020","63.41","59.46","63.41","59.46","7.57%"
"02/20/2020","58.95","59.96","59.96","58.95","-0.42%"
"02/19/2020","59.20","60.45","60.45","59.20","-1.23%"
"02/18/2020","59.94","59.46","59.94","59.46","0.84%"
"02/17/2020","59.44","60.45","60.45","59.44","-1.65%"
"02/14/2020","60.44","56.95","60.44","56.95","5.22%"
"02/13/2020","57.44","56.95","57.44","56.95","1.32%"
"02/12/2020","56.69","58.93","58.93","56.69","-3.41%"
"02/11/2020","58.69","57.94","58.69","57.94","-0.02%"
"02/10/2020","58.70","55.97","58.70","55.97","5.35%"
"02/07/2020","55.72","55.72","55.72","55.72","3.24%"
"02/06/2020","53.97","57.46","57.46","53.97","-5.23%"
"02/05/2020","56.95","63.42","63.42","56.95","-9.46%"
"02/04/2020","62.90","66.40","66.40","62.90","-5.27%"
"02/03/2020","66.40","66.40","66.40","66.40","0.00%"
"01/31/2020","66.40","68.38","68.38","66.40","-2.19%"
"01/30/2020","67.89","68.39","68.39","67.89","0.01%"
"01/29/2020","67.88","73.33","73.33","67.88","-6.80%"
"01/28/2020","72.83","73.83","73.83","72.83","-1.69%"
"01/27/2020","74.08","77.79","77.79","74.08","-4.46%"
"01/24/2020","77.54","77.78","77.78","77.54","-0.64%"
"01/23/2020","78.04","78.78","78.78","78.04","-1.24%"
"01/22/2020","79.02","78.78","79.02","78.78","0.62%"
"01/21/2020","78.53","77.29","78.53","77.29","1.60%"
"01/20/2020","77.29","79.76","79.76","77.29","-1.57%"
"01/17/2020","78.52","79.76","79.76","78.52","-1.26%"
"01/16/2020","79.52","81.74","81.74","79.52","-2.42%"
"01/15/2020","81.49","79.76","81.49","79.76","2.17%"
"01/14/2020","79.76","79.76","79.76","79.76","0.31%"
"01/13/2020","79.51","79.76","79.76","79.51","1.25%"
"01/10/2020","78.53","81.25","81.25","78.53","-3.93%"
"01/09/2020","81.74","83.72","83.72","81.74","-2.66%"
"01/08/2020","83.97","81.75","83.97","81.75","1.79%"
"01/07/2020","82.49","83.23","83.23","82.49","-1.48%"
"01/06/2020","83.73","81.26","83.73","81.26","3.04%"
"01/03/2020","81.26","76.31","81.26","76.31","5.12%"
"01/02/2020","77.30","76.31","77.30","76.30","0.65%"
"01/01/2020","76.80","76.31","76.80","76.31","0.00%"
"12/31/2019","76.80","76.31","76.80","76.31","0.00%"
"12/30/2019","76.80","76.31","76.80","76.31","0.00%"
"12/27/2019","76.80","76.31","76.80","76.31","0.00%"
"12/26/2019","76.80","76.31","76.80","76.31","0.00%"
"12/25/2019","76.80","76.31","76.80","76.31","0.00%"
"12/24/2019","76.80","76.31","76.80","76.31","-0.01%"
"12/23/2019","76.81","76.31","76.81","76.31","0.00%"
"12/20/2019","76.81","74.33","76.81","74.33","1.98%"
"12/19/2019","75.32","73.34","75.32","73.34","2.02%"
"12/18/2019","73.83","73.34","73.83","73.34","-0.01%"
"12/17/2019","73.84","73.83","73.84","73.83","0.34%"
"12/16/2019","73.59","73.84","73.84","73.59","-0.66%"
"12/13/2019","74.08","75.31","75.31","74.08","-2.28%"
"12/12/2019","75.81","75.82","75.82","75.81","-0.99%"
"12/11/2019","76.57","75.33","76.57","75.33","0.34%"
"12/10/2019","76.31","76.31","76.31","76.31","-0.65%"
"12/09/2019","76.81","77.55","77.55","76.81","-0.95%"
"12/06/2019","77.55","78.79","78.79","77.55","-1.25%"
"12/05/2019","78.53","78.79","78.79","78.53","-0.65%"
"12/04/2019","79.04","81.75","81.75","79.04","-3.03%"
"12/03/2019","81.51","80.77","81.51","80.77","2.18%"
"12/02/2019","79.77","80.27","80.27","79.77","-1.24%"
"11/29/2019","80.77","80.27","80.77","80.27","0.00%"
"11/28/2019","80.77","80.28","80.77","80.28","0.00%"
"11/27/2019","80.77","82.50","82.50","80.77","-2.10%"
"11/26/2019","82.50","84.23","84.23","82.50","-3.19%"
"11/25/2019","85.22","89.16","89.16","85.22","-4.42%"
"11/22/2019","89.16","89.16","89.16","89.16","1.12%"
"11/21/2019","88.17","88.18","88.18","88.17","-0.01%"
"11/20/2019","88.18","88.18","88.18","88.18","1.71%"
"11/19/2019","86.70","86.70","86.70","86.70","-0.85%"
"11/18/2019","87.44","86.70","87.44","86.70","-1.12%"
"11/15/2019","88.43","89.16","89.16","88.43","-1.37%"
"11/14/2019","89.66","86.21","89.66","86.21","4.00%"
"11/13/2019","86.21","83.74","86.21","83.74","3.26%"
"11/12/2019","83.49","85.71","85.71","83.49","-2.32%"
"11/11/2019","85.47","83.24","85.47","83.24","2.68%"
"11/08/2019","83.24","81.75","83.24","81.75","2.13%"
"11/07/2019","81.50","83.74","83.74","81.50","-2.38%"
"11/06/2019","83.49","82.25","83.49","82.25","1.20%"
"11/05/2019","82.50","84.72","84.72","82.50","-2.33%"
"11/04/2019","84.47","87.19","87.19","84.47","-3.66%"
"11/01/2019","87.68","89.66","89.66","87.68","-1.95%"
"10/31/2019","89.42","89.66","89.66","89.42","0.01%"
"10/30/2019","89.41","86.69","89.41","86.69","2.25%"
"10/29/2019","87.44","86.20","87.44","86.20","0.87%"
"10/28/2019","86.69","85.21","86.69","85.21","0.57%"
"10/25/2019","86.20","85.71","86.20","85.71","-0.29%"
"10/24/2019","86.45","85.21","86.45","85.21","0.86%"
"10/23/2019","85.71","84.23","85.71","84.23","1.76%"
"10/22/2019","84.23","85.21","85.21","84.23","0.00%"
"10/21/2019","84.23","90.15","90.15","84.23","-5.53%"
"10/18/2019","89.16","91.14","91.14","89.16","-1.10%"
"10/17/2019","90.15","89.16","90.15","89.16","1.11%"
"10/16/2019","89.16","92.61","92.61","89.16","-3.98%"
"10/15/2019","92.86","95.07","95.07","92.86","-3.33%"
"10/14/2019","96.06","93.60","96.06","93.60","2.90%"
"10/11/2019","93.35","99.50","99.50","93.35","-6.42%"
"10/10/2019","99.75","102.94","102.94","99.75","-2.64%"
"10/09/2019","102.45","105.89","105.89","102.45","-3.25%"
"10/08/2019","105.89","104.91","105.89","104.91","0.93%"
"10/07/2019","104.91","102.94","104.91","102.94","1.43%"
"10/04/2019","103.43","102.94","103.43","102.94","-0.47%"
"10/03/2019","103.92","101.47","103.92","101.47","2.17%"
"10/02/2019","101.71","99.01","101.71","99.01","3.24%"
"10/01/2019","98.52","102.45","102.45","98.52","-3.14%"
"09/30/2019","101.71","102.45","102.45","101.71","0.00%"
"09/27/2019","101.71","104.91","104.91","101.71","-2.60%"
"09/26/2019","104.42","102.94","104.42","102.94","2.41%"
"09/25/2019","101.96","100.00","101.96","100.00","2.47%"
"09/24/2019","99.50","98.03","99.50","98.03","1.50%"
"09/23/2019","98.03","95.57","98.03","95.57","2.83%"
"09/20/2019","95.33","93.89","95.33","93.89","9.05%"
"09/19/2019","87.42","87.67","87.67","87.42","0.00%"
"09/18/2019","87.42","87.67","87.67","87.42","0.56%"
"09/17/2019","86.93","84.71","86.93","84.71","2.33%"
"09/16/2019","84.95","81.74","84.95","81.74","3.32%"
"09/13/2019","82.22","83.21","83.21","82.22","-0.60%"
"09/12/2019","82.72","89.15","89.15","82.72","-7.21%"
"09/11/2019","89.15","91.62","91.62","89.15","-1.36%"
"09/10/2019","90.38","89.65","90.38","89.65","1.66%"
"09/09/2019","88.90","89.16","89.16","88.90","0.26%"
"09/06/2019","88.67","90.15","90.15","88.67","-1.08%"
"09/05/2019","89.64","92.62","92.62","89.64","-2.94%"
"09/04/2019","92.36","97.54","97.54","92.36","-6.01%"
"09/03/2019","98.27","100.00","100.00","98.27","-1.24%"
"09/02/2019","99.50","100.00","100.00","99.50","-0.50%"
"08/30/2019","100.00","93.60","100.00","93.60","6.56%"
"08/29/2019","93.84","107.37","107.37","93.84","-6.62%"
"08/28/2019","100.49","107.37","107.37","100.49","-5.76%"
"08/27/2019","106.63","114.74","114.74","106.63","-5.85%"
"08/26/2019","113.26","114.73","114.73","113.26","0.00%"
"08/23/2019","113.26","112.28","113.26","112.28","0.20%"
"08/22/2019","113.03","114.74","114.74","113.03","-2.74%"
"08/21/2019","116.22","122.11","122.11","116.22","-4.63%"
"08/20/2019","121.86","131.96","131.96","121.86","-0.81%"
"08/19/2019","122.85","131.96","131.96","122.85","-5.27%"
"08/16/2019","129.69","131.96","131.96","129.69","-3.64%"
"08/15/2019","134.59","134.44","134.59","134.44","-0.92%"
"08/14/2019","135.84","131.98","135.84","131.98","2.02%"
"08/13/2019","133.15","136.90","136.90","133.15","-2.17%"
"08/12/2019","136.10","129.52","136.10","129.52","7.97%"
"08/09/2019","126.05","111.31","126.05","111.31","13.49%"
"08/08/2019","111.07","111.07","111.07","111.07","0.01%"
"08/07/2019","111.06","105.41","111.06","105.41","0.00%"
"08/06/2019","111.06","113.28","113.28","111.06","-2.17%"
"08/05/2019","113.52","109.34","113.52","109.34","3.60%"
"08/02/2019","109.58","105.41","109.58","105.41","2.76%"
"08/01/2019","106.64","103.44","106.64","103.44","3.34%"
"07/31/2019","103.19","102.46","103.19","102.46","0.48%"
"07/30/2019","102.70","98.02","102.70","98.02","5.83%"
"07/29/2019","97.04","89.65","97.04","89.65","5.63%"
"07/26/2019","91.87","87.69","91.87","87.69","3.33%"
"07/25/2019","88.91","87.68","88.91","87.68","1.11%"
"07/24/2019","87.93","94.58","94.58","87.93","-6.78%"
"07/23/2019","94.33","99.50","99.50","94.33","-5.90%"
"07/22/2019","100.24","101.47","101.47","100.24","-0.73%"
"07/19/2019","100.98","106.39","106.39","100.98","-3.97%"
"07/18/2019","105.16","101.47","105.16","101.47","3.38%"
"07/17/2019","101.72","100.49","101.72","100.49","1.48%"
"07/16/2019","100.24","105.40","105.40","100.24","-4.68%"
"07/15/2019","105.16","105.40","105.40","105.16","-0.46%"
"07/12/2019","105.65","105.89","105.89","105.65","-1.15%"
"07/11/2019","106.88","107.85","107.85","106.88","-1.36%"
"07/10/2019","108.35","107.36","108.35","107.36","-2.22%"
"07/09/2019","110.81","107.36","110.81","107.36","2.97%"
"07/08/2019","107.61","106.37","107.61","106.37","0.92%"
"07/05/2019","106.63","105.39","106.63","105.39","0.47%"
"07/04/2019","106.13","102.94","106.13","102.94","2.13%"
"07/03/2019","103.92","110.78","110.78","103.92","-7.02%"
"07/02/2019","111.77","122.06","122.06","111.77","-2.14%"
"07/01/2019","114.22","122.06","122.06","114.22","-4.51%"
"06/28/2019","119.61","122.06","122.06","119.61","-2.01%"
"06/27/2019","122.06","126.94","126.94","122.06","-4.77%"
"06/26/2019","128.18","128.40","128.40","128.18","-0.56%"
"06/25/2019","128.90","127.42","128.90","127.42","0.76%"
"06/24/2019","127.93","127.42","127.93","127.42","0.76%"
"06/21/2019","126.96","126.44","126.96","126.44","0.40%"
"06/20/2019","126.46","129.87","129.87","126.46","-2.83%"
"06/19/2019","130.14","133.29","133.29","130.14","-2.36%"
"06/18/2019","133.28","141.62","141.62","133.28","-6.37%"
"06/17/2019","142.35","141.60","142.35","141.60","0.01%"
"06/14/2019","142.33","141.60","142.33","141.60","0.00%"
"06/13/2019","142.33","141.58","142.33","141.58","0.35%"
"06/12/2019","141.83","137.67","141.83","137.67","1.75%"
"06/11/2019","139.39","139.13","139.39","139.13","-1.21%"
"06/10/2019","141.10","148.90","148.90","141.10","-1.18%"
"06/07/2019","142.79","148.90","148.90","142.79","-3.47%"
"06/06/2019","147.93","148.90","148.90","147.93","-0.64%"
"06/05/2019","148.88","152.32","152.32","148.88","0.32%"
"06/04/2019","148.40","152.32","152.32","148.40","-3.03%"
"06/03/2019","153.03","153.79","153.79","153.03","-0.47%"
"05/31/2019","153.76","151.33","153.76","151.33","2.10%"
"05/30/2019","150.60","145.49","150.60","145.49","-1.43%"
"05/29/2019","152.78","148.90","152.78","148.90","1.62%"
"05/28/2019","150.35","152.77","152.77","150.35","3.52%"
"05/27/2019","145.24","145.49","145.49","145.24","0.00%"
"05/24/2019","145.24","152.77","152.77","145.24","-4.62%"
"05/23/2019","152.27","146.94","152.27","146.94","3.63%"
"05/22/2019","146.94","145.00","146.94","145.00","1.34%"
"05/21/2019","144.99","145.96","145.96","144.99","-1.32%"
"05/20/2019","146.93","141.58","146.93","141.58","2.91%"
"05/17/2019","142.78","142.78","142.78","142.78","1.55%"
"05/16/2019","140.60","141.57","141.57","141.57","0.89%"
"05/15/2019","139.36","129.36","139.36","129.36","6.12%"
"05/14/2019","131.32","133.74","133.74","131.32","-4.08%"
"05/13/2019","136.91","123.99","136.91","123.99","3.68%"
"05/10/2019","132.05","133.74","133.74","132.05","-1.09%"
"05/09/2019","133.51","123.99","133.51","123.99","7.46%"
"05/08/2019","124.24","121.06","124.24","121.06","2.42%"
"05/07/2019","121.31","115.19","121.31","115.19","5.08%"
"05/06/2019","115.44","115.19","115.44","115.19","0.00%"
"05/03/2019","115.44","116.66","116.66","115.44","-0.63%"
"05/02/2019","116.17","115.19","116.17","115.19","1.06%"
"05/01/2019","114.95","114.70","114.95","114.70","0.21%"
"04/30/2019","114.71","121.03","121.03","114.71","-3.83%"
"04/29/2019","119.28","123.47","123.47","119.28","-2.72%"
"04/26/2019","122.61","127.85","127.85","122.61","-3.07%"
"04/25/2019","126.49","124.44","126.49","124.44","2.75%"
"04/24/2019","123.10","121.03","123.10","121.03","2.23%"
"04/23/2019","120.41","120.54","120.54","120.41","-0.08%"
"04/22/2019","120.51","120.54","120.54","120.51","0.02%"
"04/19/2019","120.48","120.54","120.54","120.48","-0.08%"
"04/18/2019","120.58","120.54","120.58","120.54","0.07%"
"04/17/2019","120.49","121.03","121.03","120.49","-0.60%"
"04/16/2019","121.22","121.02","121.22","121.02","0.42%"
"04/15/2019","120.71","121.99","121.99","120.71","-0.63%"
"04/12/2019","121.48","123.96","123.96","121.48","-2.20%"
"04/11/2019","124.21","125.43","125.43","124.21","-1.40%"
"04/10/2019","125.97","129.34","129.34","125.97","-2.48%"
"04/09/2019","129.18","131.30","131.30","129.18","-1.50%"
"04/08/2019","131.15","129.34","131.15","129.34","0.28%"
"04/05/2019","130.79","136.68","136.68","130.79","-4.48%"
"04/04/2019","136.92","137.60","137.60","136.92","-0.58%"
"04/03/2019","137.72","143.95","143.95","137.72","-3.83%"
"04/02/2019","143.21","141.51","143.21","141.51","0.55%"
"04/01/2019","142.43","148.35","148.35","142.43","-3.71%"
"03/29/2019","147.92","151.28","151.28","147.92","-1.86%"
"03/28/2019","150.73","148.84","150.73","148.84","1.46%"
"03/27/2019","148.56","143.94","148.56","143.94","3.15%"
"03/26/2019","144.02","151.27","151.27","144.02","-4.27%"
"03/25/2019","150.45","142.01","150.45","142.01","4.68%"
"03/22/2019","143.73","139.08","143.73","139.08","5.22%"
"03/21/2019","136.60","132.73","136.60","132.73","3.61%"
"03/20/2019","131.84","129.01","131.84","129.01","8.90%"
"03/19/2019","121.06","124.02","124.02","121.06","-2.16%"
"03/18/2019","123.73","125.49","125.49","123.73","-1.31%"
"03/15/2019","125.37","124.51","125.37","124.51","0.75%"
"03/14/2019","124.44","123.04","124.44","123.04","1.04%"
"03/13/2019","123.16","126.96","126.96","123.16","-2.62%"
"03/12/2019","126.48","129.42","129.42","126.48","-2.03%"
"03/11/2019","129.10","129.42","129.42","129.10","-0.43%"
"03/08/2019","129.66","129.41","129.66","129.41","0.58%"
"03/07/2019","128.91","134.32","134.32","128.91","-1.24%"
"03/06/2019","130.53","132.34","132.34","130.53","-2.10%"
"03/05/2019","133.33","134.30","134.30","133.33","-0.37%"
"03/04/2019","133.82","134.30","134.30","133.82","0.11%"
"03/01/2019","133.67","133.33","133.67","133.33","1.04%"
"02/28/2019","132.29","131.86","132.29","131.86","-0.20%"
"02/27/2019","132.56","134.32","134.32","132.56","-1.61%"
"02/26/2019","134.73","142.16","142.16","134.73","-1.91%"
"02/25/2019","137.35","142.16","143.63","142.16","-4.37%"
"02/22/2019","143.63","142.16","143.63","142.16","1.36%"
"02/21/2019","141.70","146.57","146.57","141.70","0.15%"
"02/20/2019","141.49","146.57","146.57","141.49","-3.67%"
"02/19/2019","146.88","146.58","146.88","146.58","-0.28%"
"02/18/2019","147.29","151.48","151.48","147.29","-3.87%"
"02/15/2019","153.22","156.42","156.42","153.22","-1.83%"
"02/14/2019","156.07","153.96","156.07","153.96","1.13%"
"02/13/2019","154.33","156.49","156.49","154.33","-1.15%"
"02/12/2019","156.12","163.87","163.87","156.12","-4.51%"
"02/11/2019","163.49","166.32","166.32","163.49","-1.74%"
"02/08/2019","166.38","166.30","166.38","166.30","0.25%"
"02/07/2019","165.96","162.39","165.96","162.39","3.25%"
"02/06/2019","160.73","161.39","161.39","160.73","0.86%"
"02/05/2019","159.36","163.86","163.86","159.36","-2.53%"
"02/04/2019","163.50","158.96","163.50","158.96","2.84%"
"02/01/2019","158.98","151.59","158.98","151.59","5.14%"
"01/31/2019","151.21","151.59","151.59","151.21","-0.32%"
"01/30/2019","151.69","154.04","154.04","151.69","-1.50%"
"01/29/2019","154.00","161.42","161.42","154.00","-1.00%"
"01/28/2019","155.56","154.05","155.56","154.05","1.48%"
"01/25/2019","153.29","158.96","158.96","153.29","-4.06%"
"01/24/2019","159.77","161.41","161.41","159.77","-1.27%"
"01/23/2019","161.82","166.31","166.31","161.82","-1.49%"
"01/22/2019","164.27","160.42","164.27","160.42","2.09%"
"01/21/2019","160.91","161.42","161.42","160.91","-0.29%"
"01/18/2019","161.38","168.79","168.79","161.38","-4.33%"
"01/17/2019","168.68","171.24","171.24","168.68","-0.81%"
"01/16/2019","170.06","175.16","175.16","170.06","-2.97%"
"01/15/2019","175.27","175.21","175.27","175.21","-0.18%"
"01/14/2019","175.59","183.55","183.55","175.59","0.79%"
"01/11/2019","174.22","178.64","178.64","174.22","-1.94%"
"01/10/2019","177.66","178.62","178.62","177.66","0.55%"
"01/09/2019","176.69","183.55","183.55","176.69","-4.01%"
"01/08/2019","184.08","183.57","184.08","183.57","-0.27%"
"01/07/2019","184.57","183.58","184.57","183.58","-1.58%"
"01/04/2019","187.53","183.55","187.53","183.55","1.08%"
"01/03/2019","185.52","178.63","185.52","178.63","3.03%"
"01/02/2019","180.07","178.63","180.07","178.63","0.51%"
"01/01/2019","179.15","178.63","179.15","178.63","0.00%"
"12/31/2018","179.15","173.72","179.15","173.72","1.40%"
"12/28/2018","176.67","173.72","176.67","173.72","0.28%"
"12/27/2018","176.18","173.72","176.18","173.72","0.83%"
"12/26/2018","174.73","173.72","174.73","173.72","0.00%"
"12/25/2018","174.73","173.72","174.73","173.72","0.00%"
"12/24/2018","174.73","200.82","200.82","174.73","0.57%"
"12/21/2018","173.74","200.82","200.82","173.74","0.84%"
"12/20/2018","172.30","210.64","210.64","172.30","-0.71%"
"12/19/2018","173.53","200.82","200.82","173.53","-2.35%"
"12/18/2018","177.71","200.82","200.82","177.71","1.68%"
"12/17/2018","174.77","200.82","200.82","174.77","-0.70%"
"12/14/2018","176.00","210.64","210.64","176.00","1.27%"
"12/13/2018","173.80","200.82","200.82","173.80","-8.87%"
"12/12/2018","190.71","200.82","200.82","190.71","-3.24%"
"12/11/2018","197.09","210.64","210.64","197.09","-0.74%"
"12/10/2018","198.56","210.64","210.64","198.56","1.37%"
"12/07/2018","195.87","200.82","200.82","195.87","-1.11%"
"12/06/2018","198.06","210.64","210.64","198.06","1.25%"
"12/05/2018","195.61","200.82","200.82","195.61","-2.94%"
"12/04/2018","201.54","200.82","201.54","200.82","-1.20%"
"12/03/2018","203.99","208.19","208.19","208.19","-2.13%"
"11/30/2018","208.42","210.64","210.64","208.42","-0.23%"
"11/29/2018","208.90","208.19","208.90","208.19","0.58%"
"11/28/2018","207.70","200.81","207.70","200.81","3.06%"
"11/27/2018","201.54","195.89","201.54","195.89","3.28%"
"11/26/2018","195.14","208.18","208.18","195.14","-5.12%"
"11/23/2018","205.68","208.18","208.18","205.68","-2.09%"
"11/22/2018","210.08","208.18","210.08","208.18","0.99%"
"11/21/2018","208.03","213.07","213.07","208.03","-1.38%"
"11/20/2018","210.95","205.15","210.95","205.15","2.83%"
"11/19/2018","205.15","205.15","205.15","205.15","1.71%"
"11/16/2018","201.70","195.37","201.70","195.37","3.02%"
"11/15/2018","195.78","188.48","195.78","188.48","3.89%"
"11/14/2018","188.45","183.57","188.45","183.57","2.13%"
"11/13/2018","184.52","184.55","184.55","184.52","0.54%"
"11/12/2018","183.53","181.09","183.53","181.09","0.95%"
"11/09/2018","181.81","178.65","181.81","178.65","1.50%"
"11/08/2018","179.12","176.19","179.12","176.19","0.96%"
"11/07/2018","177.41","181.11","181.11","177.41","-1.90%"
"11/06/2018","180.84","178.62","180.84","178.62","1.39%"
"11/05/2018","178.36","178.62","178.62","178.36","-0.96%"
"11/02/2018","180.09","188.46","188.46","180.09","-4.44%"
"11/01/2018","188.45","193.37","193.37","188.45","-2.29%"
"10/31/2018","192.87","193.30","193.30","192.87","-0.23%"
"10/30/2018","193.31","193.30","193.31","193.30","-0.26%"
"10/29/2018","193.82","198.19","198.19","193.82","-2.22%"
"10/26/2018","198.23","198.21","198.23","198.21","0.36%"
"10/25/2018","197.52","200.66","200.66","197.52","-0.23%"
"10/24/2018","197.98","198.23","198.23","197.98","0.49%"
"10/23/2018","197.01","185.96","197.01","185.96","5.77%"
"10/22/2018","186.26","185.96","186.26","185.96","-3.30%"
"10/19/2018","192.61","198.25","198.25","192.61","-0.40%"
"10/18/2018","193.38","183.56","193.38","183.56","5.09%"
"10/17/2018","184.01","186.00","186.00","184.01","2.46%"
